%  1 - Time
%  2 - Pitch angle rate goal
%  3 - Pitch angle goal
%  4 - Altitude rate goal
%  5 - Altitude goal
%  6 - Pitch angle rate
%  7 - Pitch angle
%  8 - Altitude rate
%  9 - Altitude
% 10 - Elevator deflection


10.7828 0 0 -2.31444 11.5722 -0.250064 -3.09541 -632.566 -3022.73 0.261799
10.8826 0 0 -2.26873 11.3436 -0.249788 -3.12034 -638.943 -3086.14 0.261799
10.9818 0 0 -2.22415 11.1207 -0.249529 -3.14511 -645.288 -3149.86 0.261799
11.0808 0 0 -2.18056 10.9028 -0.249287 -3.1698 -651.617 -3214.03 0.261799
11.1797 0 0 -2.13784 10.6892 -0.249062 -3.19445 -657.942 -3278.81 0.261799
11.2788 0 0 -2.0959 10.4795 -0.248856 -3.21911 -664.275 -3344.3 0.261799
11.3781 0 0 -2.05465 10.2732 -0.248666 -3.24383 -670.628 -3410.64 0.261799
11.478 0 0 -2.01402 10.0701 -0.248495 -3.26866 -677.011 -3477.93 0.261799
11.5785 0 0 -1.97393 9.86966 -0.24834 -3.29363 -683.434 -3546.3 0.261799
11.6798 0 0 -1.93434 9.67168 -0.248203 -3.31878 -689.906 -3615.87 0.261799
11.7821 0 0 -1.89517 9.47584 -0.248083 -3.34416 -696.44 -3686.77 0.261799
11.8855 0 0 -1.85637 9.28185 -0.24798 -3.36981 -703.044 -3759.14 0.261799
11.9903 0 0 -1.81788 9.08942 -0.247894 -3.39579 -709.732 -3833.14 0.261799
12.0966 0 0 -1.77965 8.89825 -0.247824 -3.42213 -716.515 -3908.93 0.261799
12.2046 0 0 -1.74161 8.70805 -0.247769 -3.4489 -723.409 -3986.71 0.261799
12.3147 0 0 -1.70369 8.51847 -0.24773 -3.47616 -730.43 -4066.71 0.261799
12.4263 0 0 -1.66608 8.3304 -0.247706 -3.50382 -737.55 -4148.64 0.261799
12.5381 0 0 -1.62923 8.14614 -0.247696 -3.53152 -744.681 -4231.52 0.261799
12.6504 0 0 -1.59305 7.96525 -0.2477 -3.55933 -751.838 -4315.54 0.261799
12.7634 0 0 -1.55746 7.7873 -0.247715 -3.58731 -759.038 -4400.89 0.261799
12.8773 0 0 -1.52239 7.61193 -0.24774 -3.61553 -766.295 -4487.74 0.261799
12.9923 0 0 -1.48776 7.4388 -0.247776 -3.64403 -773.623 -4576.31 0.261799
13.1087 0 0 -1.45352 7.26759 -0.247819 -3.67288 -781.039 -4666.81 0.261799
13.2268 0 0 -1.4196 7.09798 -0.24787 -3.70214 -788.558 -4759.48 0.261799
13.3468 0 0 -1.38593 6.92965 -0.247928 -3.73189 -796.199 -4854.57 0.261799
13.4691 0 0 -1.35245 6.76224 -0.24799 -3.76221 -803.983 -4952.4 0.261799
13.594 0 0 -1.31908 6.5954 -0.248057 -3.79319 -811.934 -5053.32 0.261799
13.722 0 0 -1.28574 6.42868 -0.248127 -3.82495 -820.081 -5157.78 0.261799
13.8537 0 0 -1.25231 6.26157 -0.2482 -3.85763 -828.462 -5266.33 0.261799
13.9898 0 0 -1.21869 6.09345 -0.248275 -3.89141 -837.121 -5379.66 0.261799
14.1313 0 0 -1.18469 5.92344 -0.24835 -3.92654 -846.124 -5498.74 0.261799
14.2796 0 0 -1.15006 5.7503 -0.248426 -3.96338 -855.561 -5624.94 0.261799
14.4259 0 0 -1.1169 5.5845 -0.248496 -3.99973 -864.869 -5750.78 0.261799
14.5698 0 0 -1.08521 5.42604 -0.248559 -4.0355 -874.026 -5875.91 0.261799
14.7124 0 0 -1.05469 5.27345 -0.248617 -4.07095 -883.101 -6001.21 0.261799
14.8545 0 0 -1.02513 5.12567 -0.248668 -4.10629 -892.143 -6127.36 0.261799
14.9968 0 0 -0.996383 4.98192 -0.248714 -4.14166 -901.193 -6254.9 0.261799
15.1397 0 0 -1 4.86034 -0.248753 -4.1772 -910.285 -6384.31 0.261799
15.2837 0 0 -1 4.71634 -0.248787 -4.21303 -919.448 -6516.05 0.261799
15.4293 0 0 -1 4.57074 -0.248815 -4.24925 -928.713 -6650.6 0.261799
15.5769 0 0 -1 4.42307 -0.248837 -4.286 -938.111 -6788.44 0.261799
15.7272 0 0 -1 4.27281 -0.248854 -4.32339 -947.674 -6930.12 0.261799
15.8806 0 0 -1 4.11938 -0.248866 -4.36157 -957.44 -7076.27 0.261799
16.0379 0 0 -1 3.96209 -0.248873 -4.40071 -967.451 -7227.65 0.261799
16.1983 0 0 -1 3.80173 -0.248875 -4.44062 -977.659 -7383.61 0.261799
16.3592 0 0 -1 3.64078 -0.248872 -4.48068 -987.905 -7541.79 0.261799
16.5215 0 0 -1 3.47852 -0.248867 -4.52106 -998.234 -7702.92 0.261799
16.6857 0 0 -1 3.31428 -0.248858 -4.56194 -1008.69 -7867.73 0.261799
16.8526 0 0 -1 3.14737 -0.248846 -4.60347 -1019.32 -8036.98 0.261799
17.0229 0 0 -1 2.97706 -0.248833 -4.64585 -1030.16 -8211.5 0.261799
17.1975 0 0 -1 2.80249 -0.248818 -4.68929 -1041.28 -8392.31 0.261799
17.3774 0 0 -1 2.62262 -0.248802 -4.73404 -1052.73 -8580.64 0.261799
17.5639 0 0 -1 2.43611 -0.248785 -4.78044 -1064.6 -8778.08 0.261799
17.7589 0 0 -1 2.24115 -0.248768 -4.82895 -1077.02 -8986.85 0.261799
17.965 0 0 -1 2.03497 -0.248751 -4.88024 -1090.15 -9210.26 0.261799
18.1763 0 0 -1 1.82375 -0.248735 -4.93278 -1103.6 -9441.95 0.261799
18.3826 0 0 -1 1.61738 -0.248722 -4.9841 -1116.74 -9671.05 0.261799
18.5869 0 0 -1 1.41314 -0.248711 -5.0349 -1129.74 -9900.46 0.261799
18.7911 0 0 -1 1.20892 -0.248701 -5.08569 -1142.75 -10132.5 0.261799
18.9969 0 0 -1 1.00313 -0.248694 -5.13687 -1155.85 -10369 0.261799
19.2056 0 0 -1 0.794382 -0.248689 -5.18879 -1169.14 -10611.7 0.261799
19.4187 0 0 -1 0.581297 -0.248685 -5.24178 -1182.71 -10862.3 0.261799
19.6377 0 0 -1 0.362341 -0.248683 -5.29623 -1196.65 -11122.8 0.261799
19.8643 0 0 -1 0.135656 -0.248683 -5.3526 -1211.09 -11395.6 0.261799
20 0 0.0174533 -1 0 -0.248683 -5.38634 -1219.72 -11560.5 0.261799
